,date_live_nk,category_sk,listing_sk,user_sk_encrypted,replies,successful_replies,average_conversation_length,first_reply_date,last_reply_date
168,2017-07-09,olx|mea|za|800|801,olx|mea|za|1050445006,219b92b129eec2ee7349ead4e0f4584c,1.0,0.0,1.0,2017-09-19,2017-09-19
169,2017-09-14,olx|mea|za|800|803,olx|mea|za|1051389625,4bebe74dd010762e3bf78b5a6f79f95d,2.0,2.0,3.0,2017-09-14,2017-09-14
170,2017-07-24,olx|mea|za|362|378,olx|mea|za|1050684392,e8abd4e36fc013a291da7dc0cc030e5e,1.0,0.0,1.0,2017-09-16,2017-09-16
171,2017-08-29,olx|mea|za|362|377,olx|mea|za|1051156259,2954dba3c5946b70c05862fc1686bae6,3.0,2.0,1.0,2017-09-15,2017-09-21
172,2017-09-09,olx|mea|za|362|378,olx|mea|za|1051317706,2646e190163897673e15dcd881eb6a2d,1.0,0.0,1.0,2017-09-16,2017-09-16
173,2017-09-06,olx|mea|za|362|378,olx|mea|za|1051261693,dc032778026f78b031e27697cce2a2f3,1.0,1.0,3.0,2017-09-18,2017-09-18
174,2017-09-16,olx|mea|za|800|803,olx|mea|za|1051428052,cd34ac2a6c5c6510dfd47cbe5fbc3a5d,3.0,0.0,1.0,2017-09-16,2017-09-17
175,2017-09-13,olx|mea|za|16|367,olx|mea|za|1051372881,9ca7a9c70e66a80db125698ee110a880,1.0,1.0,3.0,2017-09-19,2017-09-19
176,2017-09-19,olx|mea|za|600|604,olx|mea|za|1051458466,4eaec3b98ee58e82a7e253f7bf28a9b1,1.0,1.0,5.0,2017-09-20,2017-09-20
177,2017-08-24,olx|mea|za|16|301,olx|mea|za|1051102731,f5d47f325fcae831e2be139cd5a69418,2.0,0.0,1.0,2017-09-14,2017-09-18
178,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051492862,7d7d5d0f93575fc987b1c21dbb003ea4,1.0,1.0,5.0,2017-09-20,2017-09-20
179,2017-07-22,olx|mea|za|600|603,olx|mea|za|1050646846,c209116171341a24bd4b5af86474ea25,1.0,0.0,1.0,2017-09-21,2017-09-21
180,2017-09-04,olx|mea|za|362|379,olx|mea|za|1051242855,1ff81f5d8d82c6e11e60034742a99bca,2.0,1.0,1.0,2017-09-14,2017-09-19
181,2017-09-13,olx|mea|za|806|807,olx|mea|za|1051383019,19c2036a4927f532d4d46905b873e6a7,1.0,1.0,2.0,2017-09-14,2017-09-14
182,2017-08-18,olx|mea|za|800|801,olx|mea|za|1051013850,15ccac055af82514a7908d22de3b43e6,1.0,0.0,1.0,2017-09-18,2017-09-18
183,2017-07-07,olx|mea|za|600|603,olx|mea|za|1050406919,31c0f0ead45fc54bfc8ab1af7774b7b8,1.0,0.0,1.0,2017-09-20,2017-09-20
184,2017-09-03,olx|mea|za|800|801,olx|mea|za|1051227393,b2b026c98c6daa67ef711e6839493a19,2.0,0.0,1.0,2017-09-16,2017-09-16
185,2017-08-31,olx|mea|za|362|378,olx|mea|za|1051191024,4fa7f1a450eaf0534614c93866bd1c1e,1.0,1.0,1.0,2017-09-17,2017-09-17
186,2017-08-14,olx|mea|za|16|363,olx|mea|za|1050954222,683a3c474fa3ebfd56557ec0542cc3c2,3.0,0.0,1.0,2017-09-14,2017-09-21
187,2017-09-21,olx|mea|za|362|377,olx|mea|za|1051499332,00766ce0917711f8eaf3f492c9880060,1.0,1.0,1.0,2017-09-21,2017-09-21
188,2017-08-01,olx|mea|za|811|812,olx|mea|za|1050787368,a2547696e7d5196847d3ce6c216f57d3,1.0,0.0,1.0,2017-09-14,2017-09-14
189,2017-07-15,olx|mea|za|800|801,olx|mea|za|1050544681,17e53529e6ac3e784ffa2ef201d91963,1.0,0.0,1.0,2017-09-16,2017-09-16
190,2017-09-18,olx|mea|za|881|899,olx|mea|za|1051447404,04b25487a59a555972a93fd5d7cf7efc,1.0,1.0,4.0,2017-09-18,2017-09-18
191,2017-08-29,olx|mea|za|800|805,olx|mea|za|1051167431,226ba559cacae27b7bc784e284943ecd,1.0,0.0,1.0,2017-09-19,2017-09-19
192,2017-09-09,olx|mea|za|806|808,olx|mea|za|1051313649,b1a6ef2e6707a363c06b13013b0a5a4b,1.0,1.0,7.0,2017-09-14,2017-09-14
193,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051426114,4e000a798361f1e94ddbae7bfb8aedf5,1.0,1.0,2.0,2017-09-17,2017-09-17
194,2017-09-20,olx|mea|za|16|363,olx|mea|za|1051492984,c15394cf7454ba1c2492f2feb8fa2331,4.0,3.0,3.0,2017-09-21,2017-09-21
195,2017-08-30,olx|mea|za|362|378,olx|mea|za|1051180276,d4e0ace19f0e8c283a9154fc7c24abda,2.0,2.0,1.0,2017-09-17,2017-09-17
196,2017-09-07,olx|mea|za|362|378,olx|mea|za|1051283304,1d8bf257ce6f914f3893f728e1b85bb4,2.0,0.0,2.0,2017-09-15,2017-09-18
197,2017-08-08,olx|mea|za|362|379,olx|mea|za|1050887254,ea5ced6c7622da7b3be7cc62c9c43319,1.0,0.0,2.0,2017-09-18,2017-09-18
198,2017-09-03,olx|mea|za|806|807,olx|mea|za|1051224004,ece9858dab2a5f3645e253ee8e081022,1.0,1.0,2.0,2017-09-18,2017-09-18
199,2017-09-11,olx|mea|za|806|808,olx|mea|za|1051340778,3051dc84605c649f878e51fb2603c13d,1.0,0.0,1.0,2017-09-19,2017-09-19
200,2017-09-17,olx|mea|za|800|802,olx|mea|za|1051432382,dd2d0a45ad8ffca6d2d075156dae8bec,3.0,3.0,5.0,2017-09-17,2017-09-18
201,2017-09-17,olx|mea|za|800|801,olx|mea|za|1051436194,0970b9cbfaec61ace582e77f49d997be,2.0,1.0,4.0,2017-09-18,2017-09-19
202,2017-08-31,olx|mea|za|815|817,olx|mea|za|1051192940,de2201c6f0c0e2df5482acce2b638aff,1.0,0.0,1.0,2017-09-17,2017-09-17
203,2017-07-04,olx|mea|za|362|378,olx|mea|za|1050317279,4b3b061053668f12ef21f9a3419bfe9e,1.0,0.0,1.0,2017-09-18,2017-09-18
204,2017-09-17,olx|mea|za|800|802,olx|mea|za|1051436087,44c53fb1b8b35a33597ee781e6934d43,2.0,0.0,1.0,2017-09-18,2017-09-18
205,2017-09-10,olx|mea|za|362|378,olx|mea|za|1051328247,e6b4408c583f6f054457f39281fe4f86,2.0,1.0,2.0,2017-09-21,2017-09-21
206,2017-07-20,olx|mea|za|800|803,olx|mea|za|1050630289,ed7cedd7952cf705c8825e302ee71d72,1.0,0.0,1.0,2017-09-17,2017-09-17
207,2017-09-08,olx|mea|za|16|363,olx|mea|za|1051294025,e3637fd6a977c303571e145631106bfd,2.0,1.0,4.0,2017-09-17,2017-09-21
208,2017-08-25,olx|mea|za|806|807,olx|mea|za|1051113208,18f1b4acf27ee6b5155d319a04745a44,1.0,0.0,1.0,2017-09-17,2017-09-17
209,2017-07-31,olx|mea|za|362|377,olx|mea|za|1050767092,a4388729b7706fcf8b06fc999fc4c07a,1.0,0.0,1.0,2017-09-15,2017-09-15
210,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051409848,0005926d3f11b889732882bd98e58ff9,5.0,5.0,4.0,2017-09-15,2017-09-16
211,2017-08-04,olx|mea|za|811|812,olx|mea|za|1050838484,b6003b4c0113e5aefaa6759fdd214624,1.0,0.0,1.0,2017-09-16,2017-09-16
212,2017-08-20,olx|mea|za|800|801,olx|mea|za|1051039290,7ecd51d65a02cc33cffd183ff307601d,1.0,1.0,9.0,2017-09-16,2017-09-16
213,2017-08-21,olx|mea|za|362|377,olx|mea|za|1051046993,2fb52feb229ed38362fbdbdf13237084,1.0,0.0,1.0,2017-09-20,2017-09-20
214,2017-09-20,olx|mea|za|815|819,olx|mea|za|1051480304,6cdeda361888600b83ffcd7323b07af6,1.0,1.0,3.0,2017-09-20,2017-09-20
215,2017-07-25,olx|mea|za|806|808,olx|mea|za|1050694214,ee92b21031fe67373dc074abbf0d6d06,4.0,0.0,1.0,2017-09-14,2017-09-18
216,2017-08-28,olx|mea|za|881|899,olx|mea|za|1051138760,2c7b04978fd9fc9b4dc424f95de7cb3a,1.0,0.0,1.0,2017-09-17,2017-09-17
217,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051421971,ca82d8afbc074e905ee9980b1fde2865,2.0,2.0,3.0,2017-09-16,2017-09-16
218,2017-09-14,olx|mea|za|362|377,olx|mea|za|1051388390,7c254870e7a90b1dc695c8c6c1944641,1.0,1.0,4.0,2017-09-16,2017-09-16
219,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051505563,9633f7bc106d2eef90311f9188019039,8.0,6.0,1.0,2017-09-21,2017-09-21
220,2017-09-14,olx|mea|za|362|377,olx|mea|za|1051399866,e9b1c466d04126d61628a56b4118fa79,1.0,1.0,4.0,2017-09-20,2017-09-20
221,2017-09-14,olx|mea|za|362|377,olx|mea|za|1051389977,8d05bca204e0fc675431e6ab0bb1da4f,1.0,0.0,1.0,2017-09-14,2017-09-14
222,2017-07-07,olx|mea|za|362|378,olx|mea|za|1050419169,b950dbf07fe580cc3f0c858a25b4f42d,1.0,0.0,1.0,2017-09-15,2017-09-15
223,2017-09-10,olx|mea|za|800|802,olx|mea|za|1051324818,5752ff200efc658829dcbd28f4069c9f,1.0,1.0,5.0,2017-09-14,2017-09-14
224,2017-07-05,olx|mea|za|16|367,olx|mea|za|1050343545,5f53836099a58d14a09ad85cb0535517,1.0,1.0,2.0,2017-09-14,2017-09-14
225,2017-08-13,olx|mea|za|881|883,olx|mea|za|1050943752,67668d7f683bbdfeb13c72504a088ea7,1.0,0.0,1.0,2017-09-16,2017-09-16
226,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051461010,e530ce5a5f72459864c2c5f3e87f553f,2.0,0.0,1.0,2017-09-19,2017-09-19
227,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051469179,057acdf2e27967d5f4c15398b333244f,1.0,1.0,2.0,2017-09-19,2017-09-19
228,2017-09-16,olx|mea|za|811|812,olx|mea|za|1051422278,dfe88ae48225c8059373028cb5e6c6bf,3.0,0.0,1.0,2017-09-16,2017-09-20
229,2017-09-17,olx|mea|za|881|899,olx|mea|za|1051431777,7e476ba2e7fdbe92241b4b0af2bc76cd,1.0,1.0,3.0,2017-09-21,2017-09-21
230,2017-09-07,olx|mea|za|362|377,olx|mea|za|1051289544,a4f30f8f2a1f13a224d03cd38527233c,1.0,0.0,1.0,2017-09-17,2017-09-17
231,2017-09-18,olx|mea|za|815|817,olx|mea|za|1051455347,3a4d3429ade9e1495dc7f56135eb2a2c,1.0,1.0,4.0,2017-09-20,2017-09-20
232,2017-08-19,olx|mea|za|800|803,olx|mea|za|1051031775,c7dc36636262bf0444f399e659902898,1.0,0.0,1.0,2017-09-15,2017-09-15
233,2017-08-29,olx|mea|za|362|377,olx|mea|za|1051167287,eecd11036ea4007e984b2b7ceba28b70,1.0,0.0,1.0,2017-09-16,2017-09-16
234,2017-08-02,olx|mea|za|806|910,olx|mea|za|1050799014,e09157a1e0cd678d65913e827903663e,2.0,0.0,1.0,2017-09-18,2017-09-20
235,2017-09-06,olx|mea|za|800|802,olx|mea|za|1051274134,2edbd9dbad95145f7c601254ecdb4b9a,1.0,0.0,1.0,2017-09-14,2017-09-14
236,2017-09-09,olx|mea|za|16|363,olx|mea|za|1051311995,c73341e701fbb1775690c24ab84b5b1b,1.0,0.0,1.0,2017-09-20,2017-09-20
237,2017-08-17,olx|mea|za|362|377,olx|mea|za|1051000650,0950ebfcf4961132b6b1cb0a3bc3ebe4,1.0,1.0,3.0,2017-09-19,2017-09-19
238,2017-09-12,olx|mea|za|362|379,olx|mea|za|1051349000,f6e207a3677697aae25493b4f8c1b96a,3.0,0.0,1.0,2017-09-14,2017-09-15
239,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051442632,09efbeeba5abd334a23c6ea2cdf6dbfc,18.0,18.0,2.0,2017-09-18,2017-09-19
240,2017-07-27,olx|mea|za|362|378,olx|mea|za|1050717497,7a6ec08fd53b6414e39e8a749b58c381,1.0,0.0,1.0,2017-09-14,2017-09-14
241,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051467620,cb61345fef46bed559c3ce7372ec7e8a,1.0,1.0,6.0,2017-09-19,2017-09-19
242,2017-09-14,olx|mea|za|362|378,olx|mea|za|1051389884,931beef3c3602acaeceaaa15613c95d5,5.0,3.0,3.0,2017-09-14,2017-09-20
243,2017-09-17,olx|mea|za|800|801,olx|mea|za|1051437461,2a713aff69320f107a195232fccba3e0,2.0,2.0,6.0,2017-09-18,2017-09-20
244,2017-07-10,olx|mea|za|800|801,olx|mea|za|1050459177,05c54b1a58f9ac25b53ea44f6b72c38c,1.0,0.0,3.0,2017-09-14,2017-09-14
245,2017-09-06,olx|mea|za|5170|5172,olx|mea|za|1051266858,e992304981802d3f7a7780f3cf0d0f92,1.0,1.0,5.0,2017-09-21,2017-09-21
246,2017-09-21,olx|mea|za|800|802,olx|mea|za|1051500117,f9e0d6d811a2f15e3edfd4c62a83a4ac,1.0,0.0,1.0,2017-09-21,2017-09-21
247,2017-09-18,olx|mea|za|806|807,olx|mea|za|1051451476,cad6144458a55fa24ea3f565395da4cf,1.0,1.0,2.0,2017-09-19,2017-09-19
248,2017-08-30,olx|mea|za|800|802,olx|mea|za|1051183925,da9524710852849e8a332b6e389d61f8,1.0,1.0,3.0,2017-09-20,2017-09-20
249,2017-09-09,olx|mea|za|16|367,olx|mea|za|1051316634,0abf8a799a8fb6e8e914ccf763d03241,1.0,1.0,5.0,2017-09-20,2017-09-20
250,2017-08-11,olx|mea|za|362|376,olx|mea|za|1050918310,d83a25aa087bbf8845a3e23c7f0fe433,1.0,0.0,1.0,2017-09-17,2017-09-17
251,2017-08-23,olx|mea|za|800|801,olx|mea|za|1051092187,014dc41bdb37ec5952d8acdea78fa487,4.0,0.0,1.0,2017-09-15,2017-09-20
252,2017-09-11,olx|mea|za|806|809,olx|mea|za|1051335243,c8d6188ddcecc18d415fd4726508c9fd,2.0,0.0,1.0,2017-09-19,2017-09-21
253,2017-09-14,olx|mea|za|811|812,olx|mea|za|1051391034,2dd5b1c99a05b8d9b725e104366154d1,7.0,4.0,2.0,2017-09-14,2017-09-17
254,2017-09-14,olx|mea|za|881|899,olx|mea|za|1051390138,7e2afe50d2926201c443a2520f216aed,2.0,1.0,4.0,2017-09-15,2017-09-19
255,2017-09-04,olx|mea|za|362|379,olx|mea|za|1051241421,15200ff84ab8597d59c54c0963977931,2.0,0.0,1.0,2017-09-19,2017-09-21
256,2017-09-20,olx|mea|za|362|377,olx|mea|za|1051489818,5510acf90f356bd4fca8e1a9d138b9fe,1.0,1.0,2.0,2017-09-21,2017-09-21
257,2017-08-17,olx|mea|za|806|807,olx|mea|za|1051009624,52ff810f3cc98adcd4f3cfc0cf4a96dd,1.0,1.0,1.0,2017-09-17,2017-09-17
258,2017-08-31,olx|mea|za|16|363,olx|mea|za|1051192299,0f6f3b7371347c66b386c87ef8648cf0,4.0,4.0,3.0,2017-09-15,2017-09-20
259,2017-09-21,olx|mea|za|362|377,olx|mea|za|1051506487,9651495d1765a16a391b75f68b93dbd5,1.0,0.0,1.0,2017-09-21,2017-09-21
260,2017-09-21,olx|mea|za|800|803,olx|mea|za|1051500290,ac256f3e413f783e4ba7ff9a094daaf6,1.0,1.0,1.0,2017-09-21,2017-09-21
261,2017-09-13,olx|mea|za|800|801,olx|mea|za|1051349283,fcfa6fe1ec38e71bfc56a1a8be929823,1.0,1.0,14.0,2017-09-14,2017-09-14
262,2017-09-01,olx|mea|za|806|808,olx|mea|za|1051209188,310a421b10c96071e4711eda736e4c84,2.0,2.0,4.0,2017-09-19,2017-09-21
263,2017-09-18,olx|mea|za|362|377,olx|mea|za|1051442459,89742e552a7997cbef449e07de6abaea,1.0,0.0,1.0,2017-09-18,2017-09-18
264,2017-08-30,olx|mea|za|800|801,olx|mea|za|1051182448,2272c5491cd898f484d69d9fb58c04ea,2.0,2.0,10.0,2017-09-16,2017-09-18
265,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051470530,7230ee8a9e6bb860bfe74ba89c5b47f0,1.0,1.0,5.0,2017-09-19,2017-09-19
266,2017-09-19,olx|mea|za|362|377,olx|mea|za|1051468669,d91099b4cf4489a2dc9f6e9c6031eccd,1.0,1.0,7.0,2017-09-20,2017-09-20
267,2017-08-08,olx|mea|za|853|856,olx|mea|za|1050887317,d877256c39d7d702c91c7ba0e12d6dfa,1.0,0.0,1.0,2017-09-20,2017-09-20
268,2017-07-10,olx|mea|za|881|883,olx|mea|za|1050466771,dbf4e116298b7b1888759c9083b9b879,2.0,0.0,1.0,2017-09-17,2017-09-18
269,2017-07-21,olx|mea|za|362|416,olx|mea|za|1050637874,67eb0b9d629b7f3ce9c9f7ebb03dae5f,2.0,0.0,1.0,2017-09-16,2017-09-20
270,2017-09-12,olx|mea|za|881|899,olx|mea|za|1051355881,b764861ffee7b3c1aa47caa936f33aca,3.0,2.0,1.0,2017-09-14,2017-09-19
271,2017-09-07,olx|mea|za|800|870,olx|mea|za|1051290210,8f3db1afaf4608b5ae06cc840d80cf77,1.0,1.0,2.0,2017-09-14,2017-09-14
272,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051490233,640b365ba3d1cff5e1625a25bbc39737,1.0,0.0,1.0,2017-09-21,2017-09-21
273,2017-09-15,olx|mea|za|815|817,olx|mea|za|1051415607,04404d8f804c70f69399c74aa38738ec,1.0,1.0,2.0,2017-09-15,2017-09-15
274,2017-08-31,olx|mea|za|185|214,olx|mea|za|1051194057,aed0627af7907772cea86ca98707bcdb,1.0,1.0,1.0,2017-09-20,2017-09-20
275,2017-09-20,olx|mea|za|362|377,olx|mea|za|1051487433,9e53a63704e19992b4921ba842fdedb8,1.0,0.0,1.0,2017-09-20,2017-09-20
276,2017-07-09,olx|mea|za|185|211,olx|mea|za|1050446041,abe989cf6bd41fb3d55594cd30b9dd40,2.0,0.0,1.0,2017-09-14,2017-09-17
277,2017-09-07,olx|mea|za|806|807,olx|mea|za|1051278416,5a707c86e3ed8cc16fe5a91af2e07f1d,1.0,0.0,1.0,2017-09-18,2017-09-18
278,2017-07-20,olx|mea|za|362|377,olx|mea|za|1050622647,72a4197d7d82d49016b8b87ea15e96c2,1.0,1.0,1.0,2017-09-15,2017-09-15
279,2017-07-30,olx|mea|za|362|377,olx|mea|za|1050757856,7bdbf78061ec4e4858e0137fc05f57c2,1.0,0.0,1.0,2017-09-21,2017-09-21
280,2017-09-11,olx|mea|za|800|801,olx|mea|za|1051341627,ea242585c574d4acb20f8f82b207aaa7,1.0,0.0,1.0,2017-09-19,2017-09-19
281,2017-08-01,olx|mea|za|800|803,olx|mea|za|1050792630,f457b65fc8fb2247ff40f74c2c555404,1.0,1.0,2.0,2017-09-15,2017-09-15
282,2017-09-08,olx|mea|za|362|378,olx|mea|za|1051302625,b738ddd6e2868ea14a582689989b3cb4,2.0,2.0,1.0,2017-09-15,2017-09-19
283,2017-09-01,olx|mea|za|806|807,olx|mea|za|1051200084,99e520a4ec3310cbd1575b5c2f75fa9c,1.0,0.0,1.0,2017-09-17,2017-09-17
284,2017-09-18,olx|mea|za|806|809,olx|mea|za|1051452758,ff1ecaeaf240bebaa3e058dbaa5f3f56,1.0,1.0,4.0,2017-09-19,2017-09-19
285,2017-08-12,olx|mea|za|806|809,olx|mea|za|1050938991,487f5e37fce3977c44730dd0d547a681,1.0,0.0,1.0,2017-09-21,2017-09-21
286,2017-09-20,olx|mea|za|800|801,olx|mea|za|1051496410,a078da6be70f6700bf4c3fbd7a669e0a,2.0,2.0,7.0,2017-09-21,2017-09-21
287,2017-09-02,olx|mea|za|362|378,olx|mea|za|1051218220,38f262ceb402a701adbf1abeccb753eb,1.0,0.0,1.0,2017-09-16,2017-09-16
288,2017-08-19,olx|mea|za|600|604,olx|mea|za|1051033021,fbc474e9f4df41faff74dc495052c50a,1.0,1.0,3.0,2017-09-14,2017-09-14
289,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051409724,d2470e6d22688603297440a6346e4c49,3.0,3.0,2.0,2017-09-17,2017-09-18
290,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051413603,ff13c11c2391fadd869ab899fb9efa31,6.0,5.0,1.0,2017-09-15,2017-09-18
291,2017-09-14,olx|mea|za|806|807,olx|mea|za|1051390264,cdfcf3163c9e68dfdf34852f4b77640a,4.0,4.0,4.0,2017-09-14,2017-09-18
292,2017-09-16,olx|mea|za|800|801,olx|mea|za|1051427092,c36af56d61f8d32ab5787ba19ca3e383,3.0,3.0,4.0,2017-09-16,2017-09-16
293,2017-09-17,olx|mea|za|191|633,olx|mea|za|1051433270,05db44404d818f60a64e4382e9ac5ee2,1.0,0.0,1.0,2017-09-21,2017-09-21
294,2017-09-18,olx|mea|za|800|912,olx|mea|za|1051455191,22fcef8cb1638f27852287a81b8c14ce,1.0,1.0,2.0,2017-09-21,2017-09-21
295,2017-09-19,olx|mea|za|800|801,olx|mea|za|1051460760,5c2005b36a21671ef7ebab7c1ec4abf6,5.0,3.0,2.0,2017-09-19,2017-09-20
296,2017-09-03,olx|mea|za|362|378,olx|mea|za|1051224000,8584904bbccf4ef7e7ce1c32c05224c7,3.0,0.0,1.0,2017-09-16,2017-09-21
297,2017-08-07,olx|mea|za|362|378,olx|mea|za|1050872430,a19623c4a5937b8595cc95116eb1cd5c,1.0,1.0,3.0,2017-09-15,2017-09-15
298,2017-09-20,olx|mea|za|800|802,olx|mea|za|1051496016,b485955c1ccfec985f60decbb24aa830,1.0,1.0,13.0,2017-09-20,2017-09-20
299,2017-09-11,olx|mea|za|362|378,olx|mea|za|1051341272,a0ac3f2ce4396a057bb84b5d3ec427a4,3.0,3.0,3.0,2017-09-14,2017-09-21
300,2017-09-17,olx|mea|za|800|801,olx|mea|za|1051434599,6cde815060f1857dd2acbf02e883e954,1.0,0.0,1.0,2017-09-21,2017-09-21
301,2017-09-15,olx|mea|za|806|807,olx|mea|za|1051417555,69605ca0b07de927b27b8dcde6c9ecb1,1.0,1.0,2.0,2017-09-18,2017-09-18
302,2017-09-19,olx|mea|za|881|883,olx|mea|za|1051471864,8d6c1bf33d5719cd4a72e7c8005698be,1.0,1.0,13.0,2017-09-20,2017-09-20
303,2017-09-14,olx|mea|za|881|899,olx|mea|za|1051394089,51009abb4af1306134ccf8746a2d719b,1.0,1.0,2.0,2017-09-18,2017-09-18
304,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051489638,7aab7b45e8b6d35723a137f301745102,6.0,6.0,2.0,2017-09-20,2017-09-21
305,2017-09-06,olx|mea|za|362|379,olx|mea|za|1051268188,1501e688db43d17f707002e8a73c1ae7,3.0,0.0,1.0,2017-09-17,2017-09-19
306,2017-09-18,olx|mea|za|800|804,olx|mea|za|1051446534,153d245b22b4e17929d481d032644801,1.0,0.0,1.0,2017-09-18,2017-09-18
307,2017-08-30,olx|mea|za|362|377,olx|mea|za|1051175674,d36caa07b89dd70878ff87e35a8835aa,1.0,0.0,1.0,2017-09-14,2017-09-14
308,2017-09-19,olx|mea|za|185|211,olx|mea|za|1051471617,9e3ceadc232ca541122e455d20d5e003,2.0,2.0,3.0,2017-09-19,2017-09-19
309,2017-08-21,olx|mea|za|800|801,olx|mea|za|1051045828,fff25be8d611096157223a202a299f05,1.0,1.0,4.0,2017-09-14,2017-09-14
310,2017-09-11,olx|mea|za|362|378,olx|mea|za|1051342290,ba44ebe26f524d787ff8f1191f0e91d5,3.0,0.0,1.0,2017-09-14,2017-09-17
311,2017-08-09,olx|mea|za|16|363,olx|mea|za|1050896527,63c6fc29509a799ebebf532001090875,2.0,0.0,1.0,2017-09-14,2017-09-14
312,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051408543,42586b5f9658841bcc011e7e8ec7f562,3.0,3.0,8.0,2017-09-15,2017-09-16
313,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051501272,49d86ebb8f819d16e00296898181c521,1.0,0.0,1.0,2017-09-21,2017-09-21
314,2017-09-15,olx|mea|za|815|819,olx|mea|za|1051416073,f6ae89d105bb66d510d00f09f06297d3,1.0,1.0,2.0,2017-09-15,2017-09-15
315,2017-09-08,olx|mea|za|806|809,olx|mea|za|1051297111,b7325da5f8a8dbdf1ea71364ebaad9af,1.0,1.0,16.0,2017-09-14,2017-09-14
316,2017-09-08,olx|mea|za|800|801,olx|mea|za|1051297994,ec1411a0267a5e6299524cc29f9fa3ba,1.0,0.0,2.0,2017-09-15,2017-09-15
317,2017-07-24,olx|mea|za|811|812,olx|mea|za|1050668740,5476e38f7da2d63a62de15f3f6aa6549,1.0,0.0,1.0,2017-09-18,2017-09-18
318,2017-09-09,olx|mea|za|362|378,olx|mea|za|1051319182,77f1b98c17377de8706de0d22f998490,5.0,4.0,1.0,2017-09-14,2017-09-19
319,2017-09-17,olx|mea|za|362|379,olx|mea|za|1051435012,0ac2396fb9f4f2b956c8b281f06021d0,2.0,2.0,4.0,2017-09-18,2017-09-18
320,2017-07-18,olx|mea|za|881|883,olx|mea|za|1050584310,3e70b3407ced0c5ba33d7949abec5bdc,2.0,0.0,1.0,2017-09-15,2017-09-19
321,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051459544,85daf39ebd03ba3461a5b7fa263818c6,1.0,0.0,3.0,2017-09-20,2017-09-20
322,2017-07-27,olx|mea|za|800|802,olx|mea|za|1050718082,a8a413d3add7dc8e99ab7fd17cda6956,1.0,1.0,4.0,2017-09-16,2017-09-16
323,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051480409,958a296b13ba23b8ac23119dce038219,1.0,0.0,1.0,2017-09-20,2017-09-20
324,2017-09-06,olx|mea|za|362|378,olx|mea|za|1051268982,88a0218a180a6df84ebe467a8e268001,1.0,1.0,4.0,2017-09-19,2017-09-19
325,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051459552,a5d59b6704ef16b0b9914112781aa07b,2.0,2.0,5.0,2017-09-20,2017-09-20
326,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051469047,2082ecfb48fd33aefb0b5fe5f101485c,1.0,0.0,1.0,2017-09-19,2017-09-19
327,2017-07-05,olx|mea|za|362|378,olx|mea|za|1050362961,a0fe048e27cfbae9578ca68c48c7b2e7,1.0,0.0,1.0,2017-09-17,2017-09-17
328,2017-07-16,olx|mea|za|362|377,olx|mea|za|1050555822,809a617ba77a5530da74f5431473aca1,1.0,1.0,3.0,2017-09-19,2017-09-19
329,2017-07-04,olx|mea|za|362|377,olx|mea|za|1050341800,d22dc5fde47273fbfcf3ff37a89ea5a2,1.0,0.0,1.0,2017-09-14,2017-09-14
330,2017-09-12,olx|mea|za|362|378,olx|mea|za|1051361028,406cc233f6150c74a1d38e215cb64f52,2.0,0.0,1.0,2017-09-15,2017-09-19
331,2017-09-06,olx|mea|za|800|801,olx|mea|za|1051264149,dbeaddbc2d3aa55ff69658a5a6469002,3.0,0.0,1.0,2017-09-15,2017-09-21
332,2017-09-02,olx|mea|za|362|378,olx|mea|za|1051217797,9852aac56fff72530943e01aed5b9cf9,1.0,0.0,1.0,2017-09-21,2017-09-21
333,2017-09-14,olx|mea|za|362|377,olx|mea|za|1051390160,fe6a2c436eb31308e570a5482016a4b5,3.0,0.0,2.0,2017-09-19,2017-09-20
334,2017-07-14,olx|mea|za|362|378,olx|mea|za|1050536910,99867f195ba6699871bb737b8339e9e2,2.0,0.0,1.0,2017-09-14,2017-09-19
335,2017-09-12,olx|mea|za|362|378,olx|mea|za|1051357519,5cd53d67caf13f56ac384cdf15e9b0be,1.0,1.0,5.0,2017-09-16,2017-09-16
336,2017-08-11,olx|mea|za|362|378,olx|mea|za|1050922689,111721a3b257a4aadd9bb6628a40f964,2.0,0.0,1.0,2017-09-14,2017-09-14
